Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Ice_298.00_1.01_,1.0255757515439006,9.026,9.026,7.355,90.0,90.0,120.0,0.2850547996708201,14.203761969228047,14.203761969228,11.574193361807216,90.0,90.0,120.0
0_Herderite_298.00_1.01_,3.0396509891222823,9.7446,7.6769,9.5266,90.0,90.667,90.0,2.919032798593358,9.877035843618833,7.781234372665545,9.656073073067947,90.0,90.6670000000034,90.0
0_Schaurteite_298.00_1.01_,2.64238685925492,8.5253,8.5253,10.8039,90.0,90.0,120.0,2.5035941071541794,8.6800848441553,8.680084844155326,11.000054971410862,90.0,90.0,120.0
0_Beusite_298.00_1.01_,3.932074444625712,8.757,11.381,6.136,90.0,99.09,90.0,3.7384684742963294,8.90570251143183,11.57426062379867,6.240195342028693,90.0,99.09000000001076,90.0
0_Bazirite_298.00_1.01_,3.8810117679113647,6.742,13.483999999999998,9.93,90.0,90.0,120.0,3.638488487752334,6.888608220298249,13.777216440596565,10.145932902337904,90.0,90.0,120.0
0_Robinsonite_298.00_1.01_,5.701326733195892,23.698,3.98,24.466,90.0,93.9,90.0,5.273363824960479,24.32309888223842,4.0849832707953855,25.111356960622864,90.0,93.90000000000828,90.0
0_Rosemaryite_298.00_1.01_,3.756566838845467,12.001,12.396,6.329,90.0,114.48,90.0,3.5758567411194733,12.199881040928055,12.601426996362274,6.4338844352998406,90.0,114.4799999999918,90.0
0_Cafetite_298.00_1.01_,3.301262702820769,4.9436,12.109,15.911,90.0,98.937,90.0,3.185544247160362,5.002761429642912,12.253911754904626,16.101411341340015,90.0,98.9369999999906,90.0
0_Protopyroxene_298.00_0.00_,3.082289546709568,9.2554,8.765,10.6666,90.0,90.0,90.0,2.96331543581621,9.37766642531674,8.880788104014973,10.807508772422857,90.0,90.0,90.0
0_Plazolite_298.00_1.01_,3.3444141195268693,12.14,12.14,12.14,90.0,90.0,90.0,3.458156351081728,12.005421957486016,12.005421957486016,12.005421957486016,90.0,90.0,90.0
0_Magnesiotaaffeite-2N'2S_298.00_1.01_,3.763007632005801,5.6978,5.6978,18.373,90.0,90.0,120.0,3.625859405794954,5.7687567316546335,5.768756731654532,18.60180550926492,90.0,90.0,120.0
0_Manganese-delta_1413.15_1.01_,6.238457072861845,9.243,9.243,9.243,90.0,90.0,90.0,7.890250623278686,8.547134061444192,8.547134061444192,8.547134061444192,90.0,90.0,90.0
0_Mattagamite_298.00_1.01_,8.049648777683291,11.646,10.602,12.596,90.0,90.0,90.0,7.82332481537931,11.757247845907472,10.703275086923568,12.716322674484896,90.0,90.0,90.0
0_Paralstonite_298.00_1.01_,3.683308165957858,8.692,8.692,12.296,90.0,90.0,120.0,3.465645746731857,8.870333591167022,8.870333591167043,12.548276787504618,90.0,90.0,120.0
0_Paradimorphite_298.00_1.01_,3.5726849217653767,9.12,15.98,10.1,90.0,90.0,90.0,1.884395932654758,11.427531056833718,20.023239724583892,12.655489437940824,90.0,90.0,90.0
0_Magadiite_298.00_1.01_,1.3390157043395954,27.5,7.52,9.2,90.0,101.0,90.0,1.2495648880907726,28.1423782563504,7.695661254100067,9.414904725760838,90.0,101.0,90.0
0_Durangite_298.00_1.01_,3.8914482139773945,13.1578,8.5071,7.0212,90.0,115.44700000000002,90.0,3.675750748221471,13.410338374314316,8.670377235109962,7.155958275223563,90.0,115.4469999999952,90.0
0_Vanthoffite_298.00_1.01_,2.6730196738033856,9.797,9.217,8.199,90.0,113.5,90.0,2.498569341028761,10.0200557561103,9.426850454636089,8.385672873772515,90.0,113.5,90.0
0_Ferropargasite_298.00_1.01_,4.195380288886841,9.895,18.119,5.332,90.0,105.17000000000002,90.0,1.0874123812947742,798.2063020569608,1461.616976955035,430.1198587738974,90.0,105.17,90.0
0_Vaesite_135.00_1.01_,4.459774673421714,11.353,11.353,11.353,90.0,90.0,90.0,4.579615689228961,11.253097574827851,11.253097574827851,11.253097574827851,90.0,90.0,90.0
0_Dawsonite_298.00_1.01_,2.419239472667127,6.71,10.411,11.16,90.0,90.0,90.0,2.159236366221604,6.969437673203012,10.813534368959278,11.591493954239445,90.0,90.0,90.0
0_Ferro-ferri-nyboite_298.00_1.01_,3.830157725527958,9.919,18.0885,5.344,90.0,103.81300000000002,90.0,2.8944060176157387,10.89061597489708,19.860359619107275,5.867471697736608,90.0,103.8130000000095,90.0
0_Tilasite_298.00_1.01_,3.8109559166833415,13.376,8.944,7.570000000000001,90.0,121.17,90.0,3.5805654178380166,13.657002624463642,9.131895295544467,7.729030342941813,90.0,121.17000000000186,90.0
0_Picotpaulite_298.00_1.01_,5.179795557929456,18.166,10.754,10.824,90.0,90.0,90.0,5.348326277257568,17.973202101892838,10.63986653108864,10.709123612842022,90.0,90.0,90.0
0_Pinalite_298.00_1.01_,7.815801560166371,11.073,13.067,11.234,90.0,90.0,90.0,7.245391312540775,11.356417095323168,13.40145418446572,11.52153794354376,90.0,90.0,90.0
0_Manganiandrosite-(La)_298.00_1.01_,4.436302301331318,8.896,11.412,10.083,90.0,113.88,90.0,4.255125922951259,9.020529817985306,11.571749806974813,10.224145925668418,90.0,113.880000000004,90.0
0_Parakeldyshite_298.00_1.01_,3.895301826872381,6.617,8.813,10.852,87.25999999999999,85.68,71.74999999999999,2.727708156925193,7.45331547906022,9.92686554586029,12.223572552329044,87.26000000000589,85.67999999999411,71.75
0_Lyonsite_298.00_1.01_,4.456204310200569,10.296,17.207,4.91,90.0,90.0,90.0,4.126023791374249,10.563840913759758,17.6546241844466,5.037729107086315,90.0,90.0,90.0
0_Lindgrenite_298.00_1.01_,4.28497937572156,5.61,14.03,10.8,90.0,98.38,90.0,4.2505079777163255,5.625174223118772,14.06794908205983,10.82921240814296,90.0,98.38000000000388,90.0
0_Melanostibite_298.00_1.01_,6.607387360271988,5.226,10.451999999999998,14.325,90.0,90.0,120.0,5.323916565951081,5.616380482855218,11.23276096571053,15.395072793130856,90.0,90.0,119.99999999999996
0_Delafossite_298.00_1.01_,5.557022648929489,17.88,17.88,11.92,29.43,29.43,29.43,5.321869943431899,18.139578411027745,18.13957841102765,12.093052274018309,29.42999999999618,29.42999999999618,29.42999999999618
0_Vastmanlandite-(Ce)_298.00_1.01_,4.991265649688809,8.939,5.706,15.855,90.0,94.58,90.0,4.98184888622618,8.945171830147338,5.709939642333676,15.865946903119596,90.0,94.57999999999994,90.0
0_Eucairite_298.00_1.01_,7.887707873039839,8.21,12.21,12.62,90.0,90.0,90.0,7.418531117565287,8.37968983485025,12.462364541232969,12.88083869863716,90.0,90.0,90.0
0_Eglestonite_298.00_1.01_,8.645718485015811,16.036,16.036,16.036,90.0,90.0,90.0,7.931595743933251,16.503706492833228,16.503706492833228,16.503706492833228,90.0,90.0,90.0
0_Thorium_298.00_1.01_,11.726654667811957,15.2529,15.2529,10.1686,90.0,90.0,90.0,11.96420691452504,15.151278400839852,15.151278400839852,10.100852267226411,90.0,90.0,90.0
0_Tisinalite_298.00_1.01_,3.030317258036487,10.036,10.035999999999998,12.876,90.0,90.0,120.0,2.90523408828864,10.17804173348996,10.178041733490012,13.05823688326191,90.0,90.0,119.99999999999996
0_Ferrilotharmeyerite_298.00_1.01_,4.252862138063155,9.01,12.492,7.391,90.0,115.52,90.0,4.101984407393847,9.119167033094437,12.643355668969493,7.4805508925194735,90.0,115.5200000000083,90.0
0_Hydrohalloysite-10A_298.00_1.01_,2.029490112176341,10.4,8.92,10.25,90.0,100.0,90.0,1.9219446735242196,10.590598475587862,9.083474846369633,10.43784945911313,90.0,100.0,90.0
0_Hendricksite_298.00_1.01_,2.7765942542792463,10.68,9.254,10.234999999999998,90.0,100.07,90.0,2.782359623586577,10.6726278258554,9.247612162965106,10.22793499977818,90.0,100.07000000000605,90.0
0_Hatrurite_1473.15_1.01_,5.568421239871589,7.135,7.135,25.586,90.0,90.0,120.0,0.7343561188764499,14.603696982099446,14.60369698209949,52.36863223321589,90.0,90.0,120.0
0_Bederite_298.00_1.01_,4.514127644444244,12.559,12.834,11.714,90.0,90.0,90.0,2.941357779754433,14.49142605493357,14.80873970770118,13.516407740066244,90.0,90.0,90.0
0_Schlemaite_298.00_1.01_,10.655321941601414,9.5341,8.2008,10.2546,90.0,100.066,90.0,7.228452257282658,10.852774268554205,9.3350637418907,11.672927598233288,90.0,100.06599999999447,90.0
0_Proto-anthophyllite_298.00_1.01_,2.9959490663086634,9.3553,17.9308,5.3117,90.0,90.0,90.0,2.81698714374453,9.549397958878432,18.30281711126953,5.421903855373447,90.0,90.0,90.0
0_Britholite-(Gd)_298.00_1.01_,6.793318093659613,9.41,9.413,13.748,90.0,90.0,120.01000000000002,6.48139766383822,9.558611912051324,9.56165929098168,13.965121845577045,90.0,90.0,120.01000000000684
0_Sederholmite_298.00_1.01_,7.352629651698303,10.9839,10.9839,10.7124,90.0,90.0,120.0,7.296409099387071,11.012043389692856,11.012043389692908,10.73984774148945,90.0,90.0,119.99999999999996
0_Bystromite_298.00_1.01_,6.119879298623668,9.26,9.26,9.21,90.0,90.0,90.0,5.727716996452898,9.466703960142013,9.466703960142013,9.41558784804615,90.0,90.0,90.0
0_Retzian-(Ce)_298.00_1.01_,4.53454699843926,11.34,12.03,9.726,90.0,90.0,90.0,4.749349829897646,11.166446838211565,11.845886725192608,9.577148319968709,90.0,90.0,90.0
0_Chlorapatite_298.00_1.01_,3.5337083728288845,9.598,9.598,13.552,90.0,90.0,120.0,2.566414975423846,10.681492622472064,10.681492622472067,15.08184913729334,90.0,90.0,120.0
0_Cuprorhodsite_298.00_1.01_,5.6273124769034,9.791,9.791,9.791,90.0,90.0,90.0,5.433896519712538,9.905825633276264,9.905825633276264,9.905825633276264,90.0,90.0,90.0
0_Celestine_298.00_1.01_,3.961575595424177,13.74,8.371,10.71,90.0,90.0,90.0,3.720385731176116,14.030821169138576,8.548180786525458,10.936688116555654,90.0,90.0,90.0
0_Nalipoite_298.00_1.01_,2.588063183378865,6.884,9.976,9.854,90.0,90.0,90.0,2.449742898814377,7.011230401450109,10.16037688623855,10.036122076683524,90.0,90.0,90.0
0_Neptunium-alpha_298.00_1.01_,20.47602228400109,9.446,9.774,13.326,90.0,90.0,90.0,21.292994242931904,9.3236259404418,9.647376661219385,13.15336007646918,90.0,90.0,90.0
0_Nuffieldite_298.00_1.01_,7.372139992410924,14.4949,21.4195,4.042,90.0,90.0,90.0,6.873376275076437,14.837529367950616,21.92581254764238,4.137544495322882,90.0,90.0,90.0
0_Akaganeite_298.00_1.01_,3.7997959682688593,10.6,6.0678,10.513000000000002,90.0,90.24,90.0,3.9328508136807554,10.479152033113955,5.998622519483808,10.393143898502544,90.0,90.239999999994,90.0
0_Allanite-(Ce)_298.00_1.01_,4.079719616572882,8.927,11.522,10.15,90.0,114.76999999999998,90.0,3.998564716661429,8.987003318553395,11.599445752926153,10.2182237799168,90.0,114.77000000000822,90.0
0_Telluronevskite_298.00_1.01_,8.27782020871745,12.792000000000002,8.528,23.25,90.0,90.0,120.0,7.656367274518433,13.12931166123827,8.752874440825552,23.863078183535645,90.0,90.0,120.0
0_Tantalaeschynite-(Tb)_298.00_1.01_,5.463681078487056,10.977,7.414,10.476,90.0,90.0,90.0,5.439401696566123,10.9933421180157,7.425037666299383,10.491596249278798,90.0,90.0,90.0
0_Stefanweissite_298.00_1.01_,4.794522002711897,12.527951,7.304224,11.426725,90.0,100.602,90.0,4.413697275771799,12.878438587160312,7.508570253097492,11.74640419370004,90.0,100.60200000000982,90.0
0_Sternbergite_298.00_1.01_,4.291967418438415,13.23,11.639,12.693,90.0,90.0,90.0,4.572031290838148,12.954235588806544,11.396398187310716,12.428428747446883,90.0,90.0,90.0
0_Krettnichite_298.00_1.01_,4.846476838438369,9.2953,12.5788,7.6906,90.0,118.06799999999998,90.0,4.6872628999342725,9.399410764872814,12.7196871676206,7.776737537070554,90.0,118.06800000000824,90.0
0_Kutinaite_298.00_1.01_,8.890206116504434,11.78079,11.78079,11.78079,90.0,90.0,90.0,8.232912449767184,12.086374564779662,12.086374564779662,12.086374564779662,90.0,90.0,90.0
0_Senandorite_298.00_1.01_,5.449090559694828,13.005,19.155,25.62199,90.0,90.0,90.0,5.144579925781816,13.256812994686182,19.52589411097371,26.11810303588754,90.0,90.0,90.0
0_Arapovite_298.00_1.01_,3.571760916210969,7.5505,7.5505,14.7104,90.0,90.0,90.0,3.409530556319589,7.668423067942457,7.668423067942457,14.940145778247922,90.0,90.0,90.0
0_Tedhadleyite_298.00_1.01_,9.29766426641516,14.0294,11.8508,12.5985,115.583,82.575,100.619,8.141923209704801,14.664772300081257,12.387506491639078,13.16906879998961,115.58299999999392,82.57500000000738,100.61900000000516
0_Atacamite_298.00_1.01_,3.725978060782352,12.02,9.13,13.68,90.0,90.0,90.0,4.232656838969679,11.520027723579076,8.750237364082734,13.110979971594032,90.0,90.0,90.0
0_Spertiniite_298.00_1.01_,3.9489226688184416,5.8942,10.593,10.5128,90.0,90.0,90.0,3.689455145880312,6.029323052854453,10.835841861302075,10.75380329646913,90.0,90.0,90.0
0_Katoite_298.00_1.00_,2.5304612687810217,12.5695,12.5695,12.5695,90.0,90.0,90.0,2.424635058364387,12.749820135118638,12.749820135118638,12.749820135118638,90.0,90.0,90.0
0_Jervisite_298.00_1.01_,3.2111204543671867,9.8438,9.0439,10.708,90.0,107.215,90.0,3.0732321861411127,9.988893939687337,9.177203712096848,10.865831925290394,90.0,107.21500000000948,90.0
0_Clinokurchatovite_298.00_1.01_,2.9684381002610585,12.329,11.146,5.519,90.0,101.62,90.0,2.8676543277444204,12.471794530521192,11.27509301948187,5.582921081510829,90.0,101.61999999999608,90.0
0_Chromo-alumino-povondraite_298.00_1.01_,3.219397910305852,16.0032,16.0032,7.2823,90.0,90.0,120.0,3.1064279748267216,16.194912985746594,16.19491298574655,7.369539519352511,90.0,90.0,120.0
0_Wurtzite-15R_298.00_1.01_,4.0753221203781855,7.66,3.83,46.87999,90.0,90.0,120.0,3.9660126762262817,7.7297435917533,3.86487179587664,47.30682797440746,90.0,90.0,120.0
0_Xanthiosite_298.00_1.01_,5.375004483581196,5.764,9.559,10.194,90.0,92.95,90.0,5.103610941410529,5.86442660138878,9.725547169096968,10.371610821401225,90.0,92.95000000000783,90.0
0_Cryolithionite_298.00_1.01_,2.7723472211599747,12.122,12.122,12.122,90.0,90.0,90.0,2.592407331437035,12.39631595000701,12.39631595000701,12.39631595000701,90.0,90.0,90.0
0_Cuspidine_298.00_1.01_,2.799244426662322,10.873,10.5516,7.428700000000001,90.0,109.74,90.0,2.6511406267946733,11.071887066537212,10.74460807240635,7.564584516801669,90.0,109.7399999999934,90.0
0_Fluorocronite_298.00_1.01_,7.807787740792816,11.8612,11.8612,11.8612,90.0,90.0,90.0,7.299246543701172,12.130601460622689,12.130601460622689,12.130601460622689,90.0,90.0,90.0
0_Fluorcalciopyrochlore_298.00_1.01_,4.455200653268997,10.434,10.434,10.434,90.0,90.0,90.0,4.273928367348789,10.579500044027604,10.579500044027604,10.579500044027604,90.0,90.0,90.0
0_Murchisite_298.00_1.01_,4.211953110147253,11.964,11.964,11.509,90.0,90.0,120.0,4.131889723727083,12.040792641544146,12.0407926415441,11.582872159105014,90.0,90.0,120.0
0_Microsommite_293.00_1.01_,4.197318099051436,12.784,12.784,5.346,90.0,90.0,120.0,2.142828769439573,16.00900940889569,16.009009408895498,6.694631124840043,90.0,90.0,120.0
0_Onoratoite_298.00_1.01_,5.497274592242975,19.047,8.106,10.318,90.0,110.25,90.0,4.963771843906037,19.70800500692427,8.387309738338082,10.676074744654867,90.0,110.25,90.0
0_Nantokite_298.00_1.01_,4.1626597698181,10.8114,10.8114,10.8114,90.0,90.0,90.0,4.038304427754278,10.921484876881564,10.921484876881564,10.921484876881564,90.0,90.0,90.0
0_Fergusonite-beta-(Ce)_298.00_1.01_,6.080507881397841,11.07,11.3991,10.318,90.0,94.6,90.0,5.933114030839172,11.160936402656098,11.492739850724163,10.402758970425104,90.0,94.5999999999916,90.0
0_Torrecillasite_298.00_1.01_,3.814560547475317,10.516,8.062,18.654,90.0,90.0,90.0,3.6028732139521256,10.718157363572828,8.216982185728694,19.01260055725453,90.0,90.0,90.0
0_Tetrahedrite-(Zn)_298.00_1.01_,4.945474638710609,10.382,10.382,10.382,90.0,90.0,90.0,4.995480648277793,10.34725714913101,10.34725714913101,10.34725714913101,90.0,90.0,90.0
0_Waimirite-(Y)_298.00_1.01_,5.062633583413767,12.7074,6.8545,8.7906,90.0,90.0,90.0,4.781772738327304,12.951517508848632,6.986179451689838,8.959473205634875,90.0,90.0,90.0
0_Fedotovite_298.00_1.01_,3.1758738008204057,19.037,9.479,14.231,90.0,111.04,90.0,2.9335988999431275,19.547553434280687,9.733217366367809,14.612661287138163,90.0,111.03999999999432,90.0
0_Vismirnovite_298.00_1.01_,3.9202483515365625,15.6,7.8,7.8,90.0,90.0,90.0,3.215514304692139,16.6818034016802,8.3409017008401,8.3409017008401,90.0,90.0,90.0
0_Digenite_298.00_1.01_,5.712359033491907,32.32,32.32,16.16,13.92999999999996,13.92999999999996,13.92999999999996,5.522771830577616,32.68623952491899,32.68623952491903,16.343119762459516,13.929999999999705,13.929999999999705,13.929999999999705
0_Liversidgeite_298.00_1.01_,3.2961211860429707,8.299,9.616,12.175,71.68,82.02,80.18,3.139717754809836,8.434634238649934,9.77315855390489,12.373981426143107,71.67999999999432,82.02000000000409,80.17999999999418
0_Lonsdaleite_298.00_1.01_,3.520945692180206,7.56,7.56,8.24,90.0,90.0,120.0,3.4738265701525632,7.594028444544943,7.594028444544925,8.277089204107114,90.0,90.0,120.0
0_Painite_298.00_1.01_,4.010478862492549,8.715,8.714999999999998,8.472,90.0,90.0,120.0,3.843417554382641,8.839492493953292,8.839492493953248,8.593021274672623,90.0,90.0,120.0
0_Manitobaite_298.00_1.01_,3.6272048709497646,13.4517,12.5266,26.6765,90.0,101.582,90.0,3.479240494572552,13.639775190495184,12.7017408878623,27.049477974474883,90.0,101.58199999999565,90.0
0_Polarite_298.00_1.01_,12.778900156227063,14.3,8.681,10.535,90.0,90.0,90.0,11.76173645248503,14.700969891287366,8.924413959878796,10.830399846483568,90.0,90.0,90.0
0_Phase-D_298.00_1.01_,3.5768823763972595,9.4906,4.7453,8.69,90.0,90.0,120.0,1.752904742895624,12.054377071227403,6.027188535613706,11.037504135562294,90.0,90.0,120.0
0_Pellyite_298.00_1.01_,3.615372846421785,15.677,7.15,14.209,90.0,90.0,90.0,3.438054336598959,15.942049255743958,7.270884236688827,14.44922994672894,90.0,90.0,90.0
0_Rambergite_298.00_1.01_,3.2646190966075985,11.946000000000002,11.946,12.89,90.0,90.0,120.0,3.190585087070994,12.037702268681436,12.037702268681402,12.988948789829337,90.0,90.0,120.0
0_Calcirtite_298.00_1.01_,5.225001140023147,15.3,15.3,10.2,90.0,90.0,90.0,5.138913586521894,15.384984438257057,15.384984438257057,10.256656292171533,90.0,90.0,90.0
0_Braccoite_298.00_1.01_,3.7254570610065274,9.7354,9.957199999999998,9.0657,92.691,117.057,105.323,3.481591540825763,9.957641760241836,10.184505057324795,9.272653707688027,92.6909999999947,117.05699999999146,105.32299999998838
0_Pyrargyrite_298.00_1.01_,5.873337699605918,14.0,7.000000000000001,14.0,103.97,103.97,103.97,5.078448704729269,14.697633798316952,7.348816899158446,14.697633798316923,103.9699999999864,103.9699999999864,103.9699999999864
0_Bonazziite_298.00_1.01_,3.5421703851761768,9.958,9.311,17.734,90.0,102.56999999999998,90.0,1.882962979816977,12.440615375228326,11.632312689169613,22.155239311538264,90.0,102.57000000000608,90.0
0_Sarrabusite_298.00_1.01_,6.074055870440713,24.917,5.506,14.242,90.0,101.77,90.0,5.722837575382077,25.416977926137427,5.616481938488322,14.527776201952395,90.0,101.7700000000069,90.0
0_Barlowite_298.00_1.01_,5.39733274334068,6.6786,13.3572,9.2744,90.0,90.0,120.0,3.9434008040034487,7.416906753297546,14.833813506594984,10.299667593924418,90.0,90.0,120.0
0_Izoklakeite_298.00_1.01_,6.931985272543057,34.221,37.933,4.063,90.0,90.0,90.0,6.47693645293235,35.00470474506006,38.80171430099569,4.156047905647994,90.0,90.0,90.0
0_Hezuolinite_298.00_1.01_,4.183101939557106,13.973,5.6984,11.987999999999998,90.0,114.09999999999998,90.0,4.000209195948991,14.182814685373586,5.7839655910064,12.16800847693825,90.0,114.09999999998908,90.0
0_Hubeite_298.00_1.01_,3.105490995338699,9.9653,13.9171,6.5703,133.26399999999998,101.414,66.302,2.88517430575602,10.21284368587947,14.262808632028593,6.733509966517273,133.2640000000007,101.41399999999274,66.30200000000364
0_Pyromorphite_298.00_1.01_,7.0827609981658215,10.0017,10.001699999999998,14.6826,90.0,90.0,120.0,6.624733668535335,10.227180114336363,10.227180114336358,15.013607161458108,90.0,90.0,120.0
0_Calderonite_298.00_1.01_,6.183239004132173,7.649,12.202,8.904000000000002,90.0,112.23,90.0,5.757880601744812,7.832994500057375,12.495515608537175,9.118183164924806,90.0,112.229999999992,90.0
0_Rudashevskyite_298.00_1.01_,3.624820366722183,10.882,10.882,10.882,90.0,90.0,90.0,5.075038891991884,9.72971758904842,9.72971758904842,9.72971758904842,90.0,90.0,90.0
0_Carlhintzeite_298.00_1.01_,2.915591117636035,9.4227,6.967,9.2671,90.974,104.802,90.02599999999998,2.784886976517176,9.567915096838004,7.0743698175332055,9.40991711440532,90.97399999999134,104.80200000001156,90.02600000000861
0_Barioferrite_298.00_1.01_,5.557504302325923,5.893,5.893,23.194,90.0,90.0,119.99999999999996,4.867955364551372,6.159156638020476,6.159156638020455,24.241554227430186,90.0,90.0,120.0
0_Bityite_298.00_1.01_,3.1749267061915267,5.058,8.763,19.111,90.0,95.39,90.0,2.982589299459668,5.16448435034122,8.947484452756068,19.51333737037804,90.0,95.39000000001006,90.0
0_Santite_298.00_1.01_,1.710583207453928,11.08,11.14,8.97,90.0,90.0,90.0,1.8872410319501205,10.723292656324343,10.781361028109488,8.681221581879942,90.0,90.0,90.0
0_Hillebrandite_298.00_1.01_,3.296766635955687,3.6389,16.311,11.829,90.0,90.0,90.0,2.603469154474562,3.9372871353053447,17.64849005577653,12.798969337856724,90.0,90.0,90.0
0_Iowaite_298.00_1.01_,1.7435677037005948,9.357,6.238,24.52,90.0,90.0,120.0,1.731650927817984,9.378582447652056,6.252388298434702,24.576556761400905,90.0,90.0,119.99999999999996
0_Holtite_298.00_1.01_,5.464301833699469,4.695,11.906,20.38,90.0,90.0,90.0,3.2334529551541107,5.596712638676456,14.192643381487084,24.2941434667151,90.0,90.0,90.0
0_Howlite_298.00_1.01_,2.5882724291870733,12.78,9.33,8.6,90.0,104.83,90.0,2.33959108621776,13.218192297954388,9.649900949914894,8.894871186416882,90.0,104.8300000000044,90.0
0_Thalenite-(Y)_298.00_1.01_,4.213075099212894,10.343,7.294,11.093,90.0,90.0,96.917,3.938302265434301,10.578205235456789,7.459869379041144,11.34526062814687,90.0,90.0,96.9170000000042
0_Ferri-eckermannite_298.00_1.01_,3.53783985766875,9.771,17.887,5.289,90.0,103.82,90.0,2.699238683613694,10.694416158946552,19.57742522107013,5.788841169242401,90.0,103.82000000000548,90.0
0_Trogtalite_298.00_1.01_,7.161133419994353,11.7186,11.7186,11.7186,90.0,90.0,90.0,7.170944076063878,11.713255197240835,11.713255197240835,11.713255197240835,90.0,90.0,90.0
0_Diaboleite_298.00_1.01_,5.3867673831705645,11.76,5.88,11.0,90.0,90.0,90.0,4.982542772682645,12.07008529321679,6.035042646608395,11.290045767464528,90.0,90.0,90.0
0_Ullmannite_298.00_1.01_,6.9220484558351485,11.772,11.772,11.772,90.0,90.0,90.0,6.571826275275869,11.977532056638635,11.977532056638635,11.977532056638635,90.0,90.0,90.0
0_Villamaninite_298.00_1.01_,4.370701886585751,11.5782,11.5782,11.5782,90.0,90.0,90.0,4.253584287144615,11.683519299532731,11.683519299532731,11.683519299532731,90.0,90.0,90.0
0_Disulfodadsonite_298.00_1.01_,6.503912802023554,4.1192,17.4167,19.166400000000003,96.12699999999998,90.015,91.22899999999998,5.052167304833546,4.481772674604247,18.94972085399612,20.853429741342083,96.12699999999124,90.01500000000983,91.22899999999518
0_Poubaite_298.00_1.01_,7.994626413816237,8.32,8.32,39.2,90.0,90.0,120.0,7.275835660011475,8.585610814480615,8.585610814480587,40.45143556822615,90.0,90.0,120.0
0_Lotharmeyerite_298.00_1.01_,4.284849790676854,9.0727,12.506,7.415,90.0,116.739,90.0,3.917320898395168,9.348088835079334,12.885601747164728,7.640071721991602,90.0,116.73899999999438,90.0
0_Ozerovaite_298.00_1.01_,4.718883670600721,10.493,20.395,6.335,90.0,90.0,90.0,4.155177707887558,10.95275209721998,21.2886094560947,6.612568811196855,90.0,90.0,90.0
0_Parvo-mangano-edenite_298.00_1.01_,3.688731812911557,9.826,18.0487,5.284,90.0,104.55,90.0,2.348050943485782,11.425735295284404,20.98714315326704,6.144268807274903,90.0,104.5499999999927,90.0
0_Marianoite_298.00_1.01_,3.4706934122965656,10.8459,10.226,7.2727,90.0,109.332,90.0,3.3147674391219435,11.013400059086669,10.383926553279991,7.385016882851501,90.0,109.33199999999908,90.0
0_Manganoquadratite_298.00_1.01_,4.533088610160251,10.8992,5.4496,32.949,90.0,90.0,90.0,4.518824082969736,10.910686173209324,5.455343086604661,32.98372345870114,90.0,90.0,90.0
0_Polylithionite_298.00_1.01_,2.7324667904890294,10.524,9.085,10.099,90.0,100.72,90.0,2.710534644138598,10.55232459588479,9.10945162995181,10.126180738677313,90.0,100.71999999998684,90.0
0_Klyuchevskite_298.00_1.01_,3.115111749932975,18.667,4.94,18.405000000000005,90.0,101.5,90.0,2.8367420798650462,19.259086328169317,5.096688619550839,18.98877612203116,90.0,101.5,90.0
0_Jahnsite-(NaMnMg)_298.00_1.01_,2.639535547945924,15.1045,7.1629,9.8949,90.0,110.64,90.0,2.5332909025018804,15.31286559273838,7.261711738503439,10.031399500386344,90.0,110.6400000000106,90.0
0_Leisingite_298.00_1.01_,3.2880167022669964,10.632,10.631999999999998,9.719,90.0,90.0,120.0,3.131331814115301,10.806863762623166,10.806863762623149,9.878847715287188,90.0,90.0,120.0
0_Khatyrkite_298.00_1.01_,4.347902116512102,12.134,12.134,9.754,90.0,90.0,90.0,4.33483599401364,12.146183159483456,12.146183159483456,9.763793517191443,90.0,90.0,90.0
0_Anatacamite_298.00_1.01_,3.7232702006372,9.1646,9.2029,9.2102,95.858,96.29000000000002,96.507,3.5949207954784703,9.272426453211642,9.311177073332477,9.318562961762778,95.85800000000452,96.28999999999164,96.50699999999505
0_Barentsite_298.00_1.01_,2.5503183805977625,12.944,6.735,8.806,92.5,97.32999999999998,119.31999999999998,2.4177195608109403,13.17653145136951,6.855990368122259,8.964194681764623,92.5,97.33000000000472,119.31999999999812
0_Skippenite_298.00_1.01_,7.937522834406284,8.366,8.365999999999998,29.137,90.0,90.0,120.0,7.09454662412869,8.685344271348459,8.685344271348365,30.24920822786013,90.0,90.0,120.0
0_Azoproite_298.00_1.01_,3.798071696570756,9.246,12.2731,6.0184,90.0,90.0,90.0,3.620751908350956,9.394549595974526,12.470284084615589,6.115093801472334,90.0,90.0,90.0
0_Antimonpearceite_300.00_1.01_,12.766233247933222,7.595,7.594999999999999,12.0731,90.0,90.0,120.0,7.462145385801436,9.085240029808316,9.085240029808356,14.442002818153966,90.0,90.0,120.0
0_Sicherite_298.00_1.01_,7.328154012852124,12.418,15.427,5.6895,90.0,90.0,90.0,4.468603627567256,14.65531532211134,18.20643819247943,6.714560841129946,90.0,90.0,90.0
